timestamp,source_ip,destination_ip,protocol,action,data_size,is_encrypted,attack_label
2025-04-08 09:25:29.198912,10.0.0.50,192.168.1.36,HTTP,Packet Capture,1013,False,1
2025-04-08 08:57:29.186697,10.0.0.2,192.168.1.30,HTTPS,Packet Capture,1463,True,1
2025-04-08 09:03:29.184657,10.0.0.28,192.168.1.26,FTP,SSL Stripping,638,True,1
2025-04-08 09:47:29.187380,10.0.0.22,192.168.1.9,HTTPS,SSL Stripping,576,True,1
2025-04-08 08:59:29.194307,10.0.0.14,192.168.1.33,HTTP,SSL Stripping,1941,False,1
2025-04-08 08:51:29.194910,10.0.0.28,192.168.1.33,HTTPS,SSL Stripping,2512,True,1
2025-04-08 09:40:29.210430,10.0.0.27,10.0.0.78,HTTPS,Normal,623,True,0
2025-04-08 09:08:29.191405,10.0.0.20,192.168.1.30,FTP,SSL Stripping,802,True,1
2025-04-08 09:41:29.198347,10.0.0.7,192.168.1.49,HTTPS,Packet Capture,4214,False,1
2025-04-08 08:59:29.206797,10.0.0.15,192.168.1.6,FTP,Session Hijack,4774,True,1
2025-04-08 09:16:29.200093,10.0.0.30,192.168.1.32,FTP,Session Hijack,4672,True,1
2025-04-08 09:09:29.196619,10.0.0.32,192.168.1.6,SMTP,Session Hijack,3324,False,1
2025-04-08 09:30:29.196038,10.0.0.44,192.168.1.46,HTTP,Session Hijack,3038,True,1
2025-04-08 09:03:29.196038,10.0.0.8,192.168.1.50,HTTP,Session Hijack,3146,False,1
2025-04-08 09:20:29.198347,10.0.0.49,192.168.1.34,HTTPS,Session Hijack,3315,False,1
2025-04-08 09:15:29.198347,10.0.0.36,192.168.1.21,SMTP,SSL Stripping,4985,True,1
2025-04-08 09:02:29.194307,10.0.0.30,192.168.1.10,FTP,SSL Stripping,1695,True,1
2025-04-08 09:00:29.186697,10.0.0.10,192.168.1.46,SMTP,SSL Stripping,1591,False,1
2025-04-08 09:35:29.186104,10.0.0.8,192.168.1.48,SMTP,Session Hijack,1282,True,1
2025-04-08 09:32:29.196038,10.0.0.25,192.168.1.45,SMTP,Packet Capture,2552,True,1
2025-04-08 09:46:29.185411,10.0.0.28,192.168.1.17,HTTPS,Session Hijack,4857,True,1
2025-04-08 09:36:29.197196,10.0.0.19,192.168.1.44,HTTPS,Session Hijack,4337,True,1
2025-04-08 09:27:29.188842,10.0.0.21,192.168.1.41,SMTP,Packet Capture,2778,True,1
2025-04-08 09:03:29.203425,10.0.0.36,192.168.1.35,HTTPS,SSL Stripping,4817,False,1
2025-04-08 09:07:29.208734,10.0.0.38,192.168.1.25,HTTPS,SSL Stripping,3270,False,1
2025-04-08 08:52:29.197770,10.0.0.21,192.168.1.27,SMTP,SSL Stripping,4012,True,1
2025-04-08 09:01:29.183911,10.0.0.29,192.168.1.43,HTTP,Packet Capture,2141,False,1
2025-04-08 09:31:29.211028,10.0.0.2,10.0.0.93,HTTP,Normal,765,True,0
2025-04-08 09:27:29.197196,10.0.0.38,192.168.1.48,HTTP,SSL Stripping,2185,True,1
2025-04-08 09:13:29.201563,10.0.0.43,192.168.1.8,SMTP,SSL Stripping,1571,False,1
2025-04-08 09:10:29.212151,10.0.0.21,10.0.0.86,HTTP,Normal,660,True,0
2025-04-08 08:54:29.208059,10.0.0.36,192.168.1.9,FTP,Packet Capture,1196,False,1
2025-04-08 09:36:29.195481,10.0.0.49,192.168.1.33,HTTPS,SSL Stripping,899,True,1
2025-04-08 09:14:29.208734,10.0.0.20,192.168.1.29,HTTP,SSL Stripping,2745,True,1
2025-04-08 08:58:29.193735,10.0.0.48,192.168.1.46,HTTPS,Session Hijack,4415,True,1
2025-04-08 09:02:29.193154,10.0.0.46,192.168.1.48,SMTP,Session Hijack,3681,False,1
2025-04-08 09:19:29.204541,10.0.0.11,192.168.1.22,HTTPS,SSL Stripping,2325,False,1
2025-04-08 09:48:29.191996,10.0.0.26,192.168.1.23,SMTP,Session Hijack,3894,False,1
2025-04-08 09:03:29.194307,10.0.0.36,192.168.1.46,FTP,Packet Capture,3998,True,1
2025-04-08 09:20:29.194307,10.0.0.31,192.168.1.8,FTP,Session Hijack,3827,True,1
2025-04-08 09:15:29.190806,10.0.0.23,192.168.1.26,HTTPS,SSL Stripping,4532,False,1
2025-04-08 09:48:29.196038,10.0.0.29,192.168.1.47,FTP,Session Hijack,4866,False,1
2025-04-08 09:43:29.189555,10.0.0.20,192.168.1.14,HTTPS,SSL Stripping,4540,True,1
2025-04-08 09:04:29.200921,10.0.0.13,192.168.1.14,FTP,Session Hijack,3630,False,1
2025-04-08 09:33:29.195481,10.0.0.13,192.168.1.48,HTTPS,SSL Stripping,3688,True,1
2025-04-08 09:47:29.191996,10.0.0.7,192.168.1.5,FTP,Packet Capture,1758,True,1
2025-04-08 09:16:29.195481,10.0.0.46,192.168.1.46,SMTP,SSL Stripping,4294,True,1
2025-04-08 09:29:29.202207,10.0.0.43,192.168.1.8,SMTP,Packet Capture,2440,False,1
2025-04-08 09:25:29.203988,10.0.0.24,192.168.1.35,HTTPS,Packet Capture,510,True,1
2025-04-08 09:38:29.184657,10.0.0.11,192.168.1.39,SMTP,Session Hijack,4863,True,1
2025-04-08 08:59:29.193154,10.0.0.20,192.168.1.27,SMTP,Packet Capture,4142,False,1
2025-04-08 09:40:29.200093,10.0.0.46,192.168.1.8,SMTP,SSL Stripping,2837,True,1
2025-04-08 09:29:29.212151,10.0.0.23,10.0.0.99,HTTP,Normal,652,True,0
2025-04-08 09:32:29.192586,10.0.0.29,192.168.1.9,SMTP,SSL Stripping,1197,False,1
2025-04-08 09:31:29.194910,10.0.0.29,192.168.1.35,FTP,Packet Capture,1415,True,1
2025-04-08 09:43:29.212707,10.0.0.11,10.0.0.91,HTTPS,Normal,1949,True,0
2025-04-08 09:46:29.193154,10.0.0.30,192.168.1.9,HTTP,Packet Capture,3864,False,1
2025-04-08 08:53:29.194910,10.0.0.6,192.168.1.39,HTTP,Session Hijack,2250,True,1
2025-04-08 08:55:29.184657,10.0.0.30,192.168.1.24,FTP,Session Hijack,4291,False,1
2025-04-08 09:35:29.188114,10.0.0.4,192.168.1.50,HTTP,SSL Stripping,3545,False,1
2025-04-08 08:59:29.208734,10.0.0.40,192.168.1.20,HTTP,SSL Stripping,4270,False,1
2025-04-08 09:37:29.212707,10.0.0.46,10.0.0.77,HTTP,Normal,943,True,0
2025-04-08 08:56:29.188842,10.0.0.41,192.168.1.30,HTTPS,SSL Stripping,2066,True,1
2025-04-08 09:19:29.204541,10.0.0.26,192.168.1.43,HTTPS,Packet Capture,1491,True,1
2025-04-08 09:06:29.193735,10.0.0.22,192.168.1.50,FTP,Session Hijack,4255,False,1
2025-04-08 09:05:29.208734,10.0.0.17,192.168.1.34,HTTPS,Session Hijack,497,False,1
2025-04-08 09:11:29.209830,10.0.0.50,10.0.0.59,HTTPS,Normal,953,True,0
2025-04-08 09:15:29.205088,10.0.0.38,192.168.1.3,HTTP,Session Hijack,552,False,1
2025-04-08 09:42:29.210430,10.0.0.25,10.0.0.81,HTTPS,Normal,1607,True,0
2025-04-08 09:04:29.194910,10.0.0.7,192.168.1.5,SMTP,Session Hijack,2116,False,1
2025-04-08 09:46:29.208734,10.0.0.20,10.0.0.63,HTTPS,Normal,1777,True,0
2025-04-08 08:57:29.184657,10.0.0.34,192.168.1.41,HTTPS,SSL Stripping,1744,True,1
2025-04-08 09:37:29.192586,10.0.0.50,192.168.1.22,FTP,Packet Capture,219,True,1
2025-04-08 09:49:29.208734,10.0.0.23,192.168.1.16,HTTPS,Session Hijack,978,False,1
2025-04-08 09:06:29.198347,10.0.0.23,192.168.1.4,HTTPS,Packet Capture,1727,True,1
2025-04-08 09:33:29.211593,10.0.0.34,10.0.0.73,HTTPS,Normal,1514,True,0
2025-04-08 09:02:29.185411,10.0.0.11,192.168.1.10,HTTPS,SSL Stripping,2893,False,1
2025-04-08 09:47:29.203988,10.0.0.18,192.168.1.36,HTTPS,SSL Stripping,2237,True,1
2025-04-08 09:11:29.197770,10.0.0.2,192.168.1.25,SMTP,Session Hijack,289,True,1
2025-04-08 08:51:29.190189,10.0.0.25,192.168.1.27,HTTPS,SSL Stripping,574,True,1
2025-04-08 09:36:29.201563,10.0.0.44,192.168.1.21,FTP,Packet Capture,4027,True,1
2025-04-08 09:28:29.199481,10.0.0.19,192.168.1.41,HTTP,Session Hijack,3752,False,1
2025-04-08 08:59:29.193154,10.0.0.40,192.168.1.40,FTP,Packet Capture,2927,False,1
2025-04-08 08:56:29.205088,10.0.0.33,192.168.1.22,HTTPS,SSL Stripping,1023,False,1
2025-04-08 09:36:29.184657,10.0.0.37,192.168.1.42,SMTP,SSL Stripping,478,False,1
2025-04-08 09:10:29.211593,10.0.0.49,10.0.0.89,HTTPS,Normal,736,True,0
2025-04-08 09:06:29.211593,10.0.0.1,10.0.0.53,HTTPS,Normal,1760,True,0
2025-04-08 08:52:29.208059,10.0.0.41,192.168.1.22,HTTPS,SSL Stripping,2087,False,1
2025-04-08 09:02:29.209830,10.0.0.7,10.0.0.71,HTTPS,Normal,1286,True,0
2025-04-08 09:27:29.202855,10.0.0.37,192.168.1.17,SMTP,SSL Stripping,3844,True,1
2025-04-08 08:52:29.197770,10.0.0.47,192.168.1.5,FTP,Packet Capture,2703,False,1
2025-04-08 09:49:29.211028,10.0.0.27,10.0.0.92,HTTP,Normal,555,True,0
2025-04-08 09:43:29.203425,10.0.0.48,192.168.1.50,SMTP,Session Hijack,4357,False,1
2025-04-08 08:59:29.185411,10.0.0.20,192.168.1.15,HTTPS,Session Hijack,3224,True,1
2025-04-08 08:58:29.208059,10.0.0.45,192.168.1.19,FTP,Session Hijack,3307,True,1
2025-04-08 09:10:29.204541,10.0.0.8,192.168.1.19,FTP,Session Hijack,4261,False,1
2025-04-08 08:49:29.203425,10.0.0.29,192.168.1.42,HTTPS,SSL Stripping,4393,True,1
2025-04-08 09:36:29.185411,10.0.0.7,192.168.1.18,HTTPS,Session Hijack,2667,False,1
2025-04-08 09:36:29.213254,10.0.0.17,10.0.0.53,HTTPS,Normal,1611,True,0
2025-04-08 08:53:29.212151,10.0.0.45,10.0.0.72,HTTP,Normal,1067,True,0
2025-04-08 08:55:29.203988,10.0.0.26,192.168.1.20,HTTP,Session Hijack,1360,False,1
2025-04-08 09:22:29.192586,10.0.0.39,192.168.1.16,FTP,Packet Capture,2580,False,1
2025-04-08 09:07:29.208734,10.0.0.11,192.168.1.37,HTTPS,Session Hijack,1696,False,1
2025-04-08 09:39:29.194307,10.0.0.33,192.168.1.27,HTTPS,Packet Capture,1713,False,1
2025-04-08 09:18:29.202855,10.0.0.22,192.168.1.8,SMTP,SSL Stripping,315,False,1
2025-04-08 09:15:29.190189,10.0.0.35,192.168.1.30,FTP,SSL Stripping,584,True,1
2025-04-08 09:09:29.200093,10.0.0.6,192.168.1.43,HTTPS,Packet Capture,1181,True,1
2025-04-08 09:17:29.196038,10.0.0.39,192.168.1.8,HTTP,Packet Capture,4883,False,1
2025-04-08 09:18:29.185411,10.0.0.48,192.168.1.6,HTTPS,Session Hijack,1748,False,1
2025-04-08 09:04:29.196619,10.0.0.30,192.168.1.40,HTTPS,SSL Stripping,3393,False,1
2025-04-08 09:21:29.203988,10.0.0.29,192.168.1.44,SMTP,SSL Stripping,2156,False,1
2025-04-08 09:25:29.203425,10.0.0.26,192.168.1.46,SMTP,Packet Capture,1432,True,1
2025-04-08 09:40:29.208734,10.0.0.39,10.0.0.73,HTTPS,Normal,1392,True,0
2025-04-08 09:27:29.203988,10.0.0.11,192.168.1.3,HTTP,Packet Capture,383,False,1
2025-04-08 09:38:29.202855,10.0.0.8,192.168.1.24,HTTP,Packet Capture,760,True,1
2025-04-08 09:08:29.196619,10.0.0.33,192.168.1.29,SMTP,Session Hijack,1912,False,1
2025-04-08 09:25:29.196038,10.0.0.28,192.168.1.45,HTTP,SSL Stripping,1982,False,1
2025-04-08 09:06:29.196619,10.0.0.1,192.168.1.11,SMTP,Session Hijack,3541,False,1
2025-04-08 09:15:29.207542,10.0.0.20,192.168.1.32,HTTP,Session Hijack,4830,False,1
2025-04-08 09:10:29.197196,10.0.0.21,192.168.1.21,HTTP,Session Hijack,3573,False,1
2025-04-08 09:19:29.191996,10.0.0.30,192.168.1.25,HTTPS,Packet Capture,4969,True,1
2025-04-08 09:26:29.194307,10.0.0.3,192.168.1.46,FTP,Packet Capture,4959,False,1
2025-04-08 09:47:29.211028,10.0.0.4,10.0.0.82,HTTPS,Normal,1568,True,0
2025-04-08 09:07:29.212151,10.0.0.31,10.0.0.89,HTTP,Normal,1088,True,0
2025-04-08 09:48:29.206190,10.0.0.26,192.168.1.38,HTTP,Session Hijack,2977,True,1
2025-04-08 09:38:29.189555,10.0.0.11,192.168.1.27,FTP,SSL Stripping,2917,False,1
2025-04-08 09:14:29.196038,10.0.0.18,192.168.1.34,HTTP,Session Hijack,4898,False,1
2025-04-08 09:06:29.187380,10.0.0.8,192.168.1.15,FTP,SSL Stripping,1815,False,1
2025-04-08 09:03:29.195481,10.0.0.25,192.168.1.4,FTP,Session Hijack,1292,False,1
2025-04-08 09:30:29.184657,10.0.0.29,192.168.1.15,FTP,Packet Capture,1398,True,1
2025-04-08 09:15:29.203988,10.0.0.39,192.168.1.24,SMTP,SSL Stripping,3771,True,1
2025-04-08 09:36:29.186104,10.0.0.7,192.168.1.35,HTTPS,Packet Capture,443,True,1
2025-04-08 09:02:29.212707,10.0.0.2,10.0.0.95,HTTPS,Normal,1705,True,0
2025-04-08 09:09:29.199481,10.0.0.32,192.168.1.44,SMTP,SSL Stripping,2764,False,1
2025-04-08 09:23:29.198347,10.0.0.4,192.168.1.47,HTTPS,Packet Capture,2389,False,1
2025-04-08 09:36:29.201563,10.0.0.21,192.168.1.43,HTTP,Session Hijack,785,False,1
2025-04-08 08:54:29.186104,10.0.0.33,192.168.1.39,SMTP,SSL Stripping,3734,False,1
2025-04-08 09:01:29.213254,10.0.0.36,10.0.0.63,HTTPS,Normal,1385,True,0
2025-04-08 09:46:29.197770,10.0.0.45,192.168.1.50,SMTP,Packet Capture,4625,False,1
2025-04-08 08:59:29.186104,10.0.0.31,192.168.1.18,HTTP,SSL Stripping,717,False,1
2025-04-08 09:03:29.212707,10.0.0.25,10.0.0.61,HTTP,Normal,997,True,0
2025-04-08 08:58:29.204541,10.0.0.8,192.168.1.50,SMTP,Packet Capture,3955,True,1
2025-04-08 08:53:29.187380,10.0.0.20,192.168.1.15,HTTP,SSL Stripping,233,True,1
2025-04-08 09:46:29.206797,10.0.0.11,192.168.1.47,FTP,Packet Capture,369,True,1
2025-04-08 09:26:29.184657,10.0.0.39,192.168.1.21,SMTP,Session Hijack,996,False,1
2025-04-08 09:01:29.212707,10.0.0.26,10.0.0.52,HTTPS,Normal,1227,True,0
2025-04-08 09:35:29.208059,10.0.0.18,192.168.1.45,HTTPS,Session Hijack,3051,True,1
2025-04-08 09:36:29.194910,10.0.0.24,192.168.1.32,HTTPS,Session Hijack,928,True,1
2025-04-08 09:48:29.198347,10.0.0.2,192.168.1.9,FTP,SSL Stripping,4384,False,1
2025-04-08 09:43:29.186104,10.0.0.38,192.168.1.32,SMTP,Session Hijack,3660,False,1
2025-04-08 09:28:29.203425,10.0.0.32,192.168.1.18,HTTPS,SSL Stripping,3171,True,1
2025-04-08 09:09:29.201563,10.0.0.17,192.168.1.3,HTTP,Packet Capture,2354,True,1
2025-04-08 09:26:29.200921,10.0.0.32,192.168.1.46,SMTP,Session Hijack,4868,True,1
2025-04-08 09:04:29.204541,10.0.0.31,192.168.1.50,HTTPS,SSL Stripping,1496,False,1
2025-04-08 09:33:29.198912,10.0.0.34,192.168.1.7,HTTP,Session Hijack,2130,False,1
2025-04-08 09:00:29.213801,10.0.0.16,10.0.0.62,HTTP,Normal,1499,True,0
2025-04-08 09:18:29.196619,10.0.0.23,192.168.1.42,HTTP,SSL Stripping,2398,True,1
2025-04-08 09:05:29.211028,10.0.0.1,10.0.0.77,HTTP,Normal,694,True,0
2025-04-08 09:36:29.200921,10.0.0.10,192.168.1.20,SMTP,SSL Stripping,4082,True,1
2025-04-08 08:51:29.186697,10.0.0.13,192.168.1.47,HTTPS,SSL Stripping,1848,True,1
2025-04-08 09:36:29.183911,10.0.0.41,192.168.1.19,HTTPS,Session Hijack,862,True,1
2025-04-08 09:42:29.191996,10.0.0.32,192.168.1.3,SMTP,SSL Stripping,3818,False,1
2025-04-08 09:18:29.186697,10.0.0.11,192.168.1.50,FTP,SSL Stripping,4947,False,1
2025-04-08 09:21:29.204541,10.0.0.31,192.168.1.14,HTTPS,Session Hijack,3168,True,1
2025-04-08 09:00:29.193154,10.0.0.36,192.168.1.18,HTTPS,SSL Stripping,1896,False,1
2025-04-08 09:32:29.188114,10.0.0.17,192.168.1.43,HTTP,SSL Stripping,3957,False,1
2025-04-08 09:11:29.202855,10.0.0.37,192.168.1.21,HTTP,Packet Capture,337,True,1
2025-04-08 09:20:29.197770,10.0.0.40,192.168.1.11,HTTPS,Session Hijack,3956,True,1
2025-04-08 09:32:29.197770,10.0.0.8,192.168.1.41,HTTP,SSL Stripping,2620,False,1
2025-04-08 09:11:29.186697,10.0.0.25,192.168.1.44,SMTP,Packet Capture,4135,False,1
2025-04-08 09:20:29.198347,10.0.0.37,192.168.1.6,FTP,Packet Capture,111,False,1
2025-04-08 09:33:29.189555,10.0.0.11,192.168.1.21,FTP,Packet Capture,937,False,1
2025-04-08 09:48:29.186697,10.0.0.31,192.168.1.31,HTTPS,SSL Stripping,4093,False,1
2025-04-08 08:50:29.193735,10.0.0.2,192.168.1.5,HTTPS,Session Hijack,2190,True,1
2025-04-08 09:13:29.201563,10.0.0.44,192.168.1.35,HTTP,Session Hijack,1193,False,1
2025-04-08 08:52:29.205088,10.0.0.45,192.168.1.43,SMTP,Session Hijack,1639,True,1
2025-04-08 09:27:29.199481,10.0.0.41,192.168.1.15,HTTPS,Session Hijack,4829,False,1
2025-04-08 09:12:29.203988,10.0.0.1,192.168.1.19,SMTP,SSL Stripping,716,False,1
2025-04-08 09:46:29.197770,10.0.0.28,192.168.1.48,SMTP,Packet Capture,3902,True,1
2025-04-08 08:54:29.186697,10.0.0.21,192.168.1.50,SMTP,Session Hijack,4214,False,1
2025-04-08 09:20:29.183911,10.0.0.22,192.168.1.26,SMTP,SSL Stripping,2917,True,1
2025-04-08 08:55:29.193154,10.0.0.48,192.168.1.13,HTTPS,Packet Capture,699,False,1
2025-04-08 09:01:29.202207,10.0.0.8,192.168.1.45,HTTPS,SSL Stripping,2927,True,1
2025-04-08 09:20:29.186104,10.0.0.20,192.168.1.30,HTTP,Session Hijack,2168,False,1
2025-04-08 09:25:29.187380,10.0.0.31,192.168.1.26,HTTP,Session Hijack,3251,True,1
2025-04-08 09:26:29.210430,10.0.0.28,10.0.0.74,HTTPS,Normal,956,True,0
2025-04-08 09:46:29.186104,10.0.0.12,192.168.1.40,SMTP,SSL Stripping,303,True,1
2025-04-08 09:01:29.185411,10.0.0.4,192.168.1.21,SMTP,Packet Capture,2627,False,1
2025-04-08 09:13:29.183911,10.0.0.45,192.168.1.37,HTTP,Session Hijack,444,True,1
2025-04-08 09:16:29.190189,10.0.0.14,192.168.1.28,HTTPS,SSL Stripping,4502,True,1
2025-04-08 09:10:29.213254,10.0.0.4,10.0.0.97,HTTPS,Normal,1797,True,0
2025-04-08 09:47:29.191996,10.0.0.21,192.168.1.20,HTTPS,SSL Stripping,4814,True,1
2025-04-08 09:02:29.193154,10.0.0.48,192.168.1.31,FTP,Packet Capture,3112,True,1
2025-04-08 09:24:29.210430,10.0.0.4,10.0.0.89,HTTPS,Normal,720,True,0
2025-04-08 09:08:29.185411,10.0.0.19,192.168.1.43,HTTP,Packet Capture,2967,True,1
2025-04-08 08:55:29.212707,10.0.0.42,10.0.0.74,HTTPS,Normal,1755,True,0
2025-04-08 09:07:29.186104,10.0.0.19,192.168.1.9,HTTP,SSL Stripping,978,True,1
2025-04-08 09:30:29.206190,10.0.0.40,192.168.1.30,FTP,SSL Stripping,3246,False,1
2025-04-08 09:41:29.196038,10.0.0.40,192.168.1.19,HTTPS,Session Hijack,1088,False,1
2025-04-08 09:33:29.211028,10.0.0.17,10.0.0.87,HTTPS,Normal,1880,True,0
2025-04-08 09:38:29.195481,10.0.0.1,192.168.1.9,HTTPS,SSL Stripping,4979,False,1
2025-04-08 09:20:29.212707,10.0.0.3,10.0.0.73,HTTPS,Normal,1890,True,0
2025-04-08 09:34:29.189555,10.0.0.48,192.168.1.34,HTTP,Packet Capture,3898,False,1
2025-04-08 09:40:29.187380,10.0.0.17,192.168.1.9,SMTP,Session Hijack,849,False,1
2025-04-08 09:08:29.210430,10.0.0.32,10.0.0.76,HTTPS,Normal,1596,True,0
2025-04-08 09:23:29.188114,10.0.0.33,192.168.1.5,FTP,Session Hijack,2851,True,1
2025-04-08 09:04:29.208059,10.0.0.23,192.168.1.15,FTP,Session Hijack,2774,True,1
2025-04-08 09:44:29.209830,10.0.0.36,10.0.0.59,HTTP,Normal,912,True,0
2025-04-08 09:04:29.193735,10.0.0.12,192.168.1.15,SMTP,Session Hijack,2094,True,1
2025-04-08 09:46:29.212707,10.0.0.2,10.0.0.97,HTTP,Normal,1372,True,0
2025-04-08 08:57:29.200093,10.0.0.5,192.168.1.44,HTTP,Session Hijack,2353,True,1
2025-04-08 09:19:29.198347,10.0.0.24,192.168.1.10,HTTP,SSL Stripping,871,True,1
2025-04-08 09:37:29.208734,10.0.0.3,192.168.1.34,HTTP,SSL Stripping,2588,True,1
2025-04-08 08:53:29.183911,10.0.0.6,192.168.1.33,SMTP,Session Hijack,3626,True,1
2025-04-08 09:15:29.185411,10.0.0.38,192.168.1.24,SMTP,Session Hijack,4572,False,1
2025-04-08 09:43:29.192586,10.0.0.20,192.168.1.28,FTP,Session Hijack,951,False,1
2025-04-08 09:14:29.212707,10.0.0.7,10.0.0.75,HTTP,Normal,1988,True,0
2025-04-08 09:11:29.210430,10.0.0.9,10.0.0.86,HTTP,Normal,1021,True,0
2025-04-08 09:38:29.211593,10.0.0.41,10.0.0.74,HTTP,Normal,1825,True,0
2025-04-08 08:55:29.197196,10.0.0.12,192.168.1.16,HTTPS,Packet Capture,4377,True,1
2025-04-08 09:31:29.191996,10.0.0.19,192.168.1.16,FTP,Session Hijack,734,True,1
2025-04-08 08:51:29.209830,10.0.0.3,10.0.0.55,HTTPS,Normal,1905,True,0
2025-04-08 08:53:29.213254,10.0.0.13,10.0.0.95,HTTPS,Normal,1391,True,0
2025-04-08 09:27:29.206190,10.0.0.40,192.168.1.45,HTTP,SSL Stripping,4810,False,1
2025-04-08 09:46:29.213254,10.0.0.40,10.0.0.93,HTTPS,Normal,1977,True,0
2025-04-08 09:39:29.198347,10.0.0.4,192.168.1.7,HTTPS,SSL Stripping,2514,True,1
2025-04-08 09:16:29.202855,10.0.0.11,192.168.1.8,SMTP,SSL Stripping,549,False,1
2025-04-08 09:00:29.208734,10.0.0.2,192.168.1.4,HTTPS,Packet Capture,169,False,1
2025-04-08 09:34:29.212151,10.0.0.49,10.0.0.68,HTTP,Normal,1402,True,0
2025-04-08 09:23:29.194307,10.0.0.5,192.168.1.6,HTTPS,SSL Stripping,3337,True,1
2025-04-08 09:16:29.194910,10.0.0.2,192.168.1.48,FTP,Packet Capture,3294,False,1
2025-04-08 09:32:29.204541,10.0.0.1,192.168.1.15,HTTPS,Session Hijack,4617,True,1
2025-04-08 09:33:29.208734,10.0.0.36,10.0.0.61,HTTP,Normal,804,True,0
2025-04-08 09:35:29.198912,10.0.0.14,192.168.1.44,FTP,Packet Capture,1804,True,1
2025-04-08 09:34:29.200093,10.0.0.24,192.168.1.1,HTTP,Session Hijack,665,True,1
2025-04-08 09:06:29.193735,10.0.0.37,192.168.1.11,HTTPS,SSL Stripping,1930,False,1
2025-04-08 09:18:29.203425,10.0.0.40,192.168.1.20,FTP,Session Hijack,4300,True,1
2025-04-08 09:44:29.191405,10.0.0.3,192.168.1.34,HTTP,SSL Stripping,290,False,1
2025-04-08 09:15:29.194307,10.0.0.38,192.168.1.33,HTTPS,SSL Stripping,4897,True,1
2025-04-08 09:22:29.208734,10.0.0.46,192.168.1.25,HTTP,Session Hijack,765,True,1
2025-04-08 09:22:29.186697,10.0.0.45,192.168.1.32,HTTP,SSL Stripping,4616,False,1
2025-04-08 09:28:29.196038,10.0.0.15,192.168.1.30,HTTP,Packet Capture,2728,False,1
2025-04-08 09:22:29.198347,10.0.0.23,192.168.1.34,SMTP,Session Hijack,3506,True,1
2025-04-08 09:19:29.188114,10.0.0.17,192.168.1.3,HTTPS,SSL Stripping,3871,True,1
2025-04-08 08:59:29.206190,10.0.0.31,192.168.1.27,FTP,Packet Capture,4872,False,1
2025-04-08 09:45:29.197770,10.0.0.4,192.168.1.13,FTP,SSL Stripping,3900,True,1
2025-04-08 09:11:29.207542,10.0.0.47,192.168.1.12,HTTPS,SSL Stripping,4456,True,1
2025-04-08 09:21:29.202855,10.0.0.47,192.168.1.48,SMTP,Packet Capture,1134,False,1
2025-04-08 09:11:29.186104,10.0.0.11,192.168.1.23,HTTPS,Session Hijack,1851,False,1
2025-04-08 09:19:29.206190,10.0.0.7,192.168.1.44,SMTP,Session Hijack,3757,True,1
2025-04-08 09:29:29.208059,10.0.0.32,192.168.1.11,SMTP,Session Hijack,2613,True,1
2025-04-08 09:46:29.204541,10.0.0.36,192.168.1.20,SMTP,Packet Capture,3290,False,1
2025-04-08 08:58:29.202855,10.0.0.42,192.168.1.48,FTP,SSL Stripping,560,False,1
2025-04-08 09:20:29.198347,10.0.0.30,192.168.1.37,FTP,SSL Stripping,4061,True,1
2025-04-08 09:44:29.202855,10.0.0.26,192.168.1.29,HTTP,SSL Stripping,3946,False,1
2025-04-08 09:42:29.199481,10.0.0.22,192.168.1.3,HTTP,SSL Stripping,1892,True,1
2025-04-08 09:12:29.205088,10.0.0.31,192.168.1.10,HTTPS,SSL Stripping,2977,False,1
2025-04-08 08:59:29.187380,10.0.0.20,192.168.1.30,HTTP,Session Hijack,2570,True,1
2025-04-08 09:25:29.187380,10.0.0.18,192.168.1.34,FTP,Packet Capture,2607,True,1
2025-04-08 09:37:29.193735,10.0.0.1,192.168.1.21,HTTPS,Session Hijack,3931,False,1
2025-04-08 09:26:29.201563,10.0.0.34,192.168.1.39,FTP,Packet Capture,3182,True,1
2025-04-08 09:06:29.196619,10.0.0.1,192.168.1.27,FTP,Session Hijack,3230,False,1
2025-04-08 08:51:29.200093,10.0.0.35,192.168.1.27,FTP,Session Hijack,2311,False,1
2025-04-08 09:27:29.187380,10.0.0.7,192.168.1.34,SMTP,Packet Capture,3777,True,1
2025-04-08 09:03:29.183911,10.0.0.8,192.168.1.17,SMTP,SSL Stripping,4002,True,1
2025-04-08 09:16:29.192586,10.0.0.41,192.168.1.16,FTP,SSL Stripping,3247,True,1
2025-04-08 09:47:29.195481,10.0.0.37,192.168.1.48,HTTP,Session Hijack,1816,True,1
2025-04-08 08:59:29.204541,10.0.0.24,192.168.1.3,HTTPS,Session Hijack,1345,False,1
2025-04-08 09:23:29.211028,10.0.0.40,10.0.0.61,HTTP,Normal,636,True,0
2025-04-08 09:06:29.194910,10.0.0.3,192.168.1.23,FTP,Session Hijack,3373,True,1
2025-04-08 08:57:29.200093,10.0.0.34,192.168.1.12,HTTP,SSL Stripping,3446,True,1
2025-04-08 08:57:29.213801,10.0.0.31,10.0.0.96,HTTP,Normal,1511,True,0
2025-04-08 09:03:29.200921,10.0.0.44,192.168.1.47,HTTPS,Packet Capture,3228,False,1
2025-04-08 09:28:29.188114,10.0.0.10,192.168.1.9,HTTPS,Session Hijack,1150,False,1
