timestamp,source_ip,destination_ip,method,data_type,data_size,is_encrypted,attack_label
2025-04-08 00:49:29.253944,10.0.0.55,10.0.1.13,HTTP,Normal,1328,True,0
2025-04-07 12:49:29.255064,10.0.0.62,10.0.1.49,HTTP,Normal,868,True,0
2025-04-07 17:49:29.248989,10.0.0.69,10.0.1.26,HTTP,Normal,1370,True,0
2025-04-08 04:49:29.251752,10.0.0.45,119.212.1.241,DNS,API Keys,29452,True,1
2025-04-07 21:49:29.248989,10.0.0.55,10.0.1.17,HTTP,Normal,1482,True,0
2025-04-07 17:49:29.257867,10.0.0.68,10.0.1.16,HTTP,Normal,1223,True,0
2025-04-08 06:49:29.257867,10.0.0.51,10.0.1.26,HTTP,Normal,618,True,0
2025-04-08 01:49:29.255064,10.0.0.81,10.0.1.21,HTTP,Normal,1469,True,0
2025-04-08 09:49:29.255064,10.0.0.90,10.0.1.22,HTTP,Normal,663,True,0
2025-04-07 14:49:29.252851,10.0.0.81,10.0.1.32,HTTP,Normal,874,True,0
2025-04-07 09:49:29.257292,10.0.0.19,180.116.250.101,HTTP,Credentials,25699,True,1
2025-04-07 18:49:29.249557,10.0.0.100,10.0.1.47,HTTP,Normal,859,True,0
2025-04-08 02:49:29.249557,10.0.0.85,10.0.1.23,HTTP,Normal,816,True,0
2025-04-07 11:49:29.258439,10.0.0.69,10.0.1.34,HTTP,Normal,1533,True,0
2025-04-07 13:49:29.256161,10.0.0.63,10.0.1.6,HTTP,Normal,863,True,0
2025-04-07 23:49:29.248989,10.0.0.69,10.0.1.26,HTTP,Normal,1583,True,0
2025-04-08 09:49:29.253398,10.0.0.100,10.0.1.27,HTTP,Normal,1474,True,0
2025-04-08 00:49:29.253398,10.0.0.38,54.229.249.55,ICMP,Credit Card,26984,True,1
2025-04-08 00:49:29.251205,10.0.0.61,10.0.1.44,HTTP,Normal,1750,True,0
2025-04-08 05:49:29.250107,10.0.0.92,10.0.1.25,HTTP,Normal,647,True,0
2025-04-07 15:49:29.250107,10.0.0.5,241.14.231.231,HTTP,Credentials,6889,False,1
2025-04-07 22:49:29.257292,10.0.0.57,10.0.1.12,HTTP,Normal,1878,True,0
2025-04-07 20:49:29.253398,10.0.0.76,10.0.1.42,HTTP,Normal,1249,True,0
2025-04-07 13:49:29.251205,10.0.0.79,10.0.1.34,HTTP,Normal,1025,True,0
2025-04-08 05:49:29.250658,10.0.0.71,10.0.1.36,HTTP,Normal,1950,True,0
2025-04-08 01:49:29.256728,10.0.0.77,10.0.1.42,HTTP,Normal,659,True,0
2025-04-08 06:49:29.252298,10.0.0.93,10.0.1.20,HTTP,Normal,973,True,0
2025-04-08 09:49:29.250107,10.0.0.68,10.0.1.34,HTTP,Normal,1940,True,0
2025-04-07 21:49:29.253944,10.0.0.6,189.165.227.70,ICMP,Credentials,8801,False,1
2025-04-07 11:49:29.255064,10.0.0.3,107.29.128.46,FTP,API Keys,23524,False,1
2025-04-08 04:49:29.251205,10.0.0.24,230.51.240.219,HTTP,API Keys,8345,False,1
2025-04-07 13:49:29.250107,10.0.0.84,10.0.1.49,HTTP,Normal,564,True,0
2025-04-07 23:49:29.252298,10.0.0.14,12.138.145.235,HTTP,Credentials,10356,True,1
2025-04-08 09:49:29.253398,10.0.0.53,10.0.1.11,HTTP,Normal,1809,True,0
2025-04-07 15:49:29.248425,10.0.0.55,10.0.1.12,HTTP,Normal,1552,True,0
2025-04-07 20:49:29.252298,10.0.0.82,10.0.1.9,HTTP,Normal,639,True,0
2025-04-07 17:49:29.250658,10.0.0.10,49.208.147.1,DNS,Credit Card,47537,False,1
2025-04-08 09:49:29.257292,10.0.0.92,10.0.1.37,HTTP,Normal,1610,True,0
2025-04-07 16:49:29.248989,10.0.0.98,10.0.1.13,HTTP,Normal,1455,True,0
2025-04-07 19:49:29.255064,10.0.0.82,10.0.1.33,HTTP,Normal,920,True,0
2025-04-08 07:49:29.252298,10.0.0.99,10.0.1.50,HTTP,Normal,1992,True,0
2025-04-07 14:49:29.257292,10.0.0.23,92.80.227.18,FTP,Credentials,31084,True,1
2025-04-08 04:49:29.253398,10.0.0.66,10.0.1.7,HTTP,Normal,1686,True,0
2025-04-08 09:49:29.251205,10.0.0.41,209.152.133.33,FTP,Credit Card,6365,False,1
2025-04-07 17:49:29.256161,10.0.0.85,10.0.1.12,HTTP,Normal,786,True,0
2025-04-07 19:49:29.251752,10.0.0.80,10.0.1.30,HTTP,Normal,1177,True,0
2025-04-07 16:49:29.254500,10.0.0.81,10.0.1.33,HTTP,Normal,1226,True,0
2025-04-07 21:49:29.252298,10.0.0.16,153.40.83.58,DNS,Credit Card,35899,True,1
2025-04-08 02:49:29.255064,10.0.0.89,10.0.1.24,HTTP,Normal,1027,True,0
2025-04-07 18:49:29.248989,10.0.0.69,10.0.1.10,HTTP,Normal,1688,True,0
2025-04-07 12:49:29.250658,10.0.0.83,10.0.1.8,HTTP,Normal,1768,True,0
2025-04-07 14:49:29.252298,10.0.0.65,10.0.1.21,HTTP,Normal,973,True,0
2025-04-07 14:49:29.255064,10.0.0.9,240.169.196.45,HTTP,Credentials,31300,True,1
2025-04-07 11:49:29.258439,10.0.0.20,75.107.147.83,DNS,Credit Card,8613,False,1
2025-04-07 11:49:29.257867,10.0.0.87,10.0.1.21,HTTP,Normal,1486,True,0
2025-04-07 22:49:29.252298,10.0.0.68,10.0.1.21,HTTP,Normal,1263,True,0
2025-04-07 22:49:29.254500,10.0.0.89,10.0.1.48,HTTP,Normal,1115,True,0
2025-04-07 13:49:29.250658,10.0.0.66,10.0.1.15,HTTP,Normal,1257,True,0
2025-04-07 10:49:29.255064,10.0.0.45,238.85.68.71,HTTP,Credit Card,39524,True,1
2025-04-07 10:49:29.251752,10.0.0.55,10.0.1.33,HTTP,Normal,1547,True,0
2025-04-07 17:49:29.252298,10.0.0.67,10.0.1.43,HTTP,Normal,1707,True,0
2025-04-08 00:49:29.256161,10.0.0.74,10.0.1.3,HTTP,Normal,994,True,0
2025-04-08 05:49:29.257867,10.0.0.85,10.0.1.31,HTTP,Normal,1986,True,0
2025-04-07 18:49:29.253398,10.0.0.69,10.0.1.41,HTTP,Normal,783,True,0
2025-04-07 21:49:29.250107,10.0.0.70,10.0.1.33,HTTP,Normal,1974,True,0
2025-04-07 20:49:29.258439,10.0.0.35,68.209.178.108,HTTP,Credit Card,15871,False,1
2025-04-07 11:49:29.250107,10.0.0.70,10.0.1.34,HTTP,Normal,1166,True,0
2025-04-07 10:49:29.250107,10.0.0.56,10.0.1.48,HTTP,Normal,1187,True,0
2025-04-08 07:49:29.256728,10.0.0.78,10.0.1.22,HTTP,Normal,582,True,0
2025-04-07 10:49:29.255064,10.0.0.61,10.0.1.44,HTTP,Normal,1144,True,0
2025-04-08 02:49:29.248989,10.0.0.56,10.0.1.46,HTTP,Normal,839,True,0
2025-04-08 00:49:29.250107,10.0.0.100,10.0.1.16,HTTP,Normal,1161,True,0
2025-04-07 18:49:29.255614,10.0.0.66,10.0.1.24,HTTP,Normal,974,True,0
2025-04-07 21:49:29.256161,10.0.0.65,10.0.1.3,HTTP,Normal,549,True,0
2025-04-07 20:49:29.257867,10.0.0.73,10.0.1.22,HTTP,Normal,1516,True,0
2025-04-08 08:49:29.257292,10.0.0.1,247.252.79.136,FTP,API Keys,2484,False,1
2025-04-07 15:49:29.254500,10.0.0.41,228.236.217.18,FTP,Credit Card,38853,True,1
2025-04-08 08:49:29.255064,10.0.0.74,10.0.1.14,HTTP,Normal,1397,True,0
2025-04-08 06:49:29.250658,10.0.0.14,163.167.146.67,FTP,API Keys,11509,True,1
2025-04-08 05:49:29.251752,10.0.0.78,10.0.1.3,HTTP,Normal,1898,True,0
2025-04-08 05:49:29.251752,10.0.0.25,89.208.82.237,FTP,Credit Card,43935,True,1
2025-04-07 13:49:29.255614,10.0.0.70,10.0.1.27,HTTP,Normal,756,True,0
2025-04-07 23:49:29.252298,10.0.0.76,10.0.1.22,HTTP,Normal,1898,True,0
2025-04-07 18:49:29.252298,10.0.0.32,52.163.49.226,DNS,Credentials,24389,False,1
2025-04-07 20:49:29.252851,10.0.0.54,10.0.1.4,HTTP,Normal,1044,True,0
2025-04-07 13:49:29.252298,10.0.0.88,10.0.1.20,HTTP,Normal,885,True,0
2025-04-07 17:49:29.249557,10.0.0.89,10.0.1.45,HTTP,Normal,1290,True,0
2025-04-08 02:49:29.253944,10.0.0.83,10.0.1.29,HTTP,Normal,949,True,0
2025-04-08 05:49:29.250658,10.0.0.84,10.0.1.35,HTTP,Normal,698,True,0
2025-04-07 21:49:29.253398,10.0.0.92,10.0.1.40,HTTP,Normal,1766,True,0
2025-04-08 03:49:29.248989,10.0.0.16,224.155.169.179,ICMP,Credentials,35849,False,1
2025-04-07 09:49:29.250107,10.0.0.61,10.0.1.16,HTTP,Normal,1373,True,0
2025-04-08 09:49:29.248425,10.0.0.31,196.78.197.168,DNS,Credit Card,35892,False,1
2025-04-07 15:49:29.256161,10.0.0.59,10.0.1.19,HTTP,Normal,1338,True,0
2025-04-07 10:49:29.250658,10.0.0.30,113.77.110.191,FTP,Credit Card,31585,True,1
2025-04-07 21:49:29.253944,10.0.0.96,10.0.1.36,HTTP,Normal,643,True,0
2025-04-08 00:49:29.258439,10.0.0.34,42.247.179.132,HTTP,Credit Card,44527,True,1
2025-04-07 14:49:29.257867,10.0.0.22,71.23.171.46,DNS,API Keys,22298,False,1
2025-04-08 02:49:29.256161,10.0.0.63,10.0.1.40,HTTP,Normal,1013,True,0
2025-04-08 06:49:29.249557,10.0.0.31,205.35.137.88,HTTP,Credentials,39742,True,1
2025-04-08 01:49:29.248989,10.0.0.90,10.0.1.25,HTTP,Normal,1094,True,0
2025-04-07 21:49:29.249557,10.0.0.92,10.0.1.19,HTTP,Normal,1681,True,0
2025-04-07 18:49:29.248989,10.0.0.57,10.0.1.5,HTTP,Normal,1545,True,0
2025-04-07 11:49:29.251205,10.0.0.87,10.0.1.37,HTTP,Normal,1153,True,0
2025-04-07 11:49:29.256728,10.0.0.90,10.0.1.24,HTTP,Normal,1876,True,0
2025-04-08 01:49:29.252298,10.0.0.32,139.197.41.204,ICMP,Credit Card,23159,False,1
2025-04-07 22:49:29.253944,10.0.0.13,171.176.144.20,ICMP,Credentials,1905,True,1
2025-04-08 08:49:29.248989,10.0.0.79,10.0.1.39,HTTP,Normal,1592,True,0
2025-04-07 17:49:29.258439,10.0.0.15,148.255.227.59,HTTP,Credit Card,27721,True,1
2025-04-07 11:49:29.251752,10.0.0.64,10.0.1.28,HTTP,Normal,783,True,0
2025-04-07 23:49:29.251205,10.0.0.78,10.0.1.39,HTTP,Normal,1858,True,0
2025-04-07 18:49:29.253398,10.0.0.62,10.0.1.43,HTTP,Normal,1023,True,0
2025-04-07 21:49:29.258439,10.0.0.47,252.173.115.39,HTTP,Credit Card,23783,False,1
2025-04-07 19:49:29.253398,10.0.0.45,22.173.214.250,ICMP,API Keys,6895,False,1
2025-04-08 00:49:29.248989,10.0.0.75,10.0.1.40,HTTP,Normal,597,True,0
2025-04-07 14:49:29.253398,10.0.0.83,10.0.1.9,HTTP,Normal,1506,True,0
2025-04-08 06:49:29.253398,10.0.0.82,10.0.1.21,HTTP,Normal,1621,True,0
2025-04-07 21:49:29.250107,10.0.0.75,10.0.1.18,HTTP,Normal,1658,True,0
2025-04-08 08:49:29.250658,10.0.0.62,10.0.1.22,HTTP,Normal,1700,True,0
2025-04-07 19:49:29.250107,10.0.0.64,10.0.1.8,HTTP,Normal,960,True,0
2025-04-07 10:49:29.252298,10.0.0.58,10.0.1.22,HTTP,Normal,943,True,0
2025-04-07 13:49:29.248989,10.0.0.81,10.0.1.4,HTTP,Normal,600,True,0
2025-04-07 23:49:29.253398,10.0.0.73,10.0.1.11,HTTP,Normal,823,True,0
2025-04-08 07:49:29.252851,10.0.0.82,10.0.1.7,HTTP,Normal,779,True,0
2025-04-07 18:49:29.253944,10.0.0.74,10.0.1.20,HTTP,Normal,1758,True,0
2025-04-07 09:49:29.249557,10.0.0.75,10.0.1.28,HTTP,Normal,1203,True,0
2025-04-08 07:49:29.253944,10.0.0.93,10.0.1.22,HTTP,Normal,1365,True,0
2025-04-07 21:49:29.252851,10.0.0.5,45.133.73.137,HTTP,API Keys,14229,False,1
2025-04-08 03:49:29.249557,10.0.0.60,10.0.1.26,HTTP,Normal,1657,True,0
2025-04-07 11:49:29.252851,10.0.0.86,10.0.1.35,HTTP,Normal,1795,True,0
2025-04-08 03:49:29.250107,10.0.0.87,10.0.1.15,HTTP,Normal,913,True,0
2025-04-07 22:49:29.253944,10.0.0.6,206.173.125.241,HTTP,API Keys,5621,True,1
2025-04-07 12:49:29.250107,10.0.0.89,10.0.1.19,HTTP,Normal,1452,True,0
2025-04-07 16:49:29.254500,10.0.0.40,35.193.163.178,FTP,Credentials,22707,False,1
2025-04-07 21:49:29.256161,10.0.0.75,10.0.1.24,HTTP,Normal,990,True,0
2025-04-08 07:49:29.254500,10.0.0.96,10.0.1.48,HTTP,Normal,1594,True,0
2025-04-08 07:49:29.250107,10.0.0.46,199.131.171.80,FTP,Credentials,16863,True,1
2025-04-07 18:49:29.252851,10.0.0.4,138.157.45.158,HTTP,Credentials,45696,False,1
2025-04-07 18:49:29.256728,10.0.0.96,10.0.1.17,HTTP,Normal,890,True,0
2025-04-07 11:49:29.255614,10.0.0.96,10.0.1.40,HTTP,Normal,822,True,0
2025-04-08 06:49:29.251752,10.0.0.51,10.0.1.26,HTTP,Normal,1074,True,0
2025-04-07 15:49:29.254500,10.0.0.1,103.4.220.75,HTTP,Credentials,1224,False,1
2025-04-08 01:49:29.252298,10.0.0.89,10.0.1.44,HTTP,Normal,1353,True,0
2025-04-08 08:49:29.255064,10.0.0.14,184.110.21.74,HTTP,Credentials,32224,False,1
2025-04-07 21:49:29.252851,10.0.0.73,10.0.1.18,HTTP,Normal,1623,True,0
2025-04-07 09:49:29.253398,10.0.0.54,10.0.1.17,HTTP,Normal,1907,True,0
2025-04-08 09:49:29.250658,10.0.0.8,189.177.58.210,HTTP,Credit Card,43160,False,1
2025-04-07 19:49:29.255614,10.0.0.75,10.0.1.24,HTTP,Normal,1477,True,0
2025-04-07 22:49:29.248425,10.0.0.51,10.0.1.32,HTTP,Normal,975,True,0
2025-04-08 01:49:29.251752,10.0.0.87,10.0.1.5,HTTP,Normal,1366,True,0
2025-04-07 15:49:29.250658,10.0.0.39,221.114.127.61,DNS,API Keys,40143,True,1
2025-04-07 16:49:29.255064,10.0.0.71,10.0.1.10,HTTP,Normal,500,True,0
2025-04-08 00:49:29.253398,10.0.0.53,10.0.1.14,HTTP,Normal,1304,True,0
2025-04-07 21:49:29.254500,10.0.0.84,10.0.1.28,HTTP,Normal,1723,True,0
2025-04-07 17:49:29.253944,10.0.0.93,10.0.1.16,HTTP,Normal,517,True,0
2025-04-07 23:49:29.251752,10.0.0.2,220.79.245.180,FTP,API Keys,18321,True,1
2025-04-08 05:49:29.258439,10.0.0.59,10.0.1.20,HTTP,Normal,879,True,0
2025-04-08 07:49:29.256161,10.0.0.52,10.0.1.38,HTTP,Normal,1406,True,0
2025-04-07 14:49:29.256161,10.0.0.84,10.0.1.37,HTTP,Normal,932,True,0
2025-04-07 11:49:29.258439,10.0.0.39,90.152.175.123,DNS,Credentials,37757,False,1
2025-04-07 17:49:29.253398,10.0.0.68,10.0.1.26,HTTP,Normal,1076,True,0
2025-04-07 19:49:29.255614,10.0.0.64,10.0.1.31,HTTP,Normal,1497,True,0
2025-04-08 03:49:29.251205,10.0.0.55,10.0.1.30,HTTP,Normal,984,True,0
2025-04-07 17:49:29.256161,10.0.0.91,10.0.1.49,HTTP,Normal,1627,True,0
2025-04-07 20:49:29.250658,10.0.0.75,10.0.1.40,HTTP,Normal,1856,True,0
2025-04-07 17:49:29.257292,10.0.0.62,10.0.1.14,HTTP,Normal,1573,True,0
2025-04-07 22:49:29.252851,10.0.0.59,10.0.1.10,HTTP,Normal,1161,True,0
2025-04-08 03:49:29.248989,10.0.0.23,182.193.34.104,DNS,Credit Card,8049,True,1
2025-04-07 23:49:29.251205,10.0.0.33,8.170.125.18,DNS,Credit Card,37877,True,1
2025-04-07 23:49:29.257292,10.0.0.57,10.0.1.46,HTTP,Normal,669,True,0
2025-04-07 11:49:29.254500,10.0.0.90,10.0.1.23,HTTP,Normal,1388,True,0
2025-04-07 19:49:29.256728,10.0.0.84,10.0.1.8,HTTP,Normal,1047,True,0
2025-04-07 16:49:29.253944,10.0.0.61,10.0.1.12,HTTP,Normal,1825,True,0
2025-04-07 12:49:29.252851,10.0.0.96,10.0.1.20,HTTP,Normal,1834,True,0
2025-04-08 05:49:29.255064,10.0.0.94,10.0.1.17,HTTP,Normal,863,True,0
2025-04-07 22:49:29.250658,10.0.0.94,10.0.1.18,HTTP,Normal,1111,True,0
2025-04-07 22:49:29.255064,10.0.0.42,177.128.147.188,ICMP,API Keys,19573,True,1
2025-04-08 05:49:29.257292,10.0.0.70,10.0.1.38,HTTP,Normal,1607,True,0
2025-04-07 18:49:29.252851,10.0.0.29,7.98.124.192,ICMP,Credentials,28525,False,1
2025-04-07 09:49:29.256161,10.0.0.66,10.0.1.23,HTTP,Normal,1874,True,0
2025-04-08 02:49:29.250658,10.0.0.74,10.0.1.27,HTTP,Normal,537,True,0
2025-04-07 19:49:29.250107,10.0.0.78,10.0.1.36,HTTP,Normal,1924,True,0
2025-04-08 09:49:29.251205,10.0.0.54,10.0.1.26,HTTP,Normal,1330,True,0
2025-04-08 04:49:29.253944,10.0.0.15,51.38.38.57,ICMP,Credit Card,33769,True,1
2025-04-07 15:49:29.256728,10.0.0.58,10.0.1.50,HTTP,Normal,876,True,0
2025-04-07 11:49:29.253944,10.0.0.91,10.0.1.39,HTTP,Normal,826,True,0
2025-04-07 12:49:29.250658,10.0.0.75,10.0.1.22,HTTP,Normal,1289,True,0
2025-04-07 10:49:29.256161,10.0.0.31,210.195.23.104,DNS,Credit Card,24572,False,1
2025-04-07 12:49:29.253944,10.0.0.92,10.0.1.47,HTTP,Normal,747,True,0
2025-04-07 09:49:29.253398,10.0.0.92,10.0.1.27,HTTP,Normal,1631,True,0
2025-04-07 20:49:29.252298,10.0.0.58,10.0.1.7,HTTP,Normal,844,True,0
2025-04-08 00:49:29.251205,10.0.0.75,10.0.1.17,HTTP,Normal,639,True,0
2025-04-07 15:49:29.250658,10.0.0.51,10.0.1.39,HTTP,Normal,1900,True,0
2025-04-08 00:49:29.249557,10.0.0.67,10.0.1.11,HTTP,Normal,1432,True,0
2025-04-07 23:49:29.253944,10.0.0.90,10.0.1.27,HTTP,Normal,910,True,0
2025-04-07 16:49:29.256728,10.0.0.56,10.0.1.38,HTTP,Normal,1447,True,0
2025-04-07 23:49:29.250658,10.0.0.84,10.0.1.11,HTTP,Normal,1453,True,0
2025-04-08 04:49:29.256161,10.0.0.14,56.33.167.96,ICMP,Credentials,49139,False,1
2025-04-07 10:49:29.252851,10.0.0.62,10.0.1.40,HTTP,Normal,1174,True,0
2025-04-08 01:49:29.250658,10.0.0.90,10.0.1.28,HTTP,Normal,951,True,0
2025-04-07 15:49:29.255064,10.0.0.88,10.0.1.27,HTTP,Normal,1927,True,0
2025-04-07 18:49:29.254500,10.0.0.67,10.0.1.21,HTTP,Normal,595,True,0
2025-04-07 10:49:29.258439,10.0.0.51,10.0.1.48,HTTP,Normal,629,True,0
2025-04-07 10:49:29.251205,10.0.0.84,10.0.1.35,HTTP,Normal,605,True,0
2025-04-08 08:49:29.256161,10.0.0.55,10.0.1.43,HTTP,Normal,1624,True,0
2025-04-07 15:49:29.258439,10.0.0.100,10.0.1.43,HTTP,Normal,1865,True,0
2025-04-07 14:49:29.253398,10.0.0.96,10.0.1.49,HTTP,Normal,1296,True,0
2025-04-07 16:49:29.249557,10.0.0.82,10.0.1.18,HTTP,Normal,702,True,0
2025-04-08 05:49:29.252851,10.0.0.82,10.0.1.40,HTTP,Normal,1943,True,0
2025-04-08 03:49:29.253398,10.0.0.75,10.0.1.5,HTTP,Normal,1568,True,0
2025-04-07 14:49:29.250107,10.0.0.69,10.0.1.32,HTTP,Normal,835,True,0
2025-04-07 16:49:29.255614,10.0.0.76,10.0.1.44,HTTP,Normal,1900,True,0
2025-04-08 06:49:29.254500,10.0.0.59,10.0.1.48,HTTP,Normal,1903,True,0
2025-04-08 08:49:29.248989,10.0.0.57,10.0.1.33,HTTP,Normal,1156,True,0
2025-04-07 11:49:29.258439,10.0.0.15,69.24.58.214,DNS,Credit Card,12868,False,1
2025-04-07 17:49:29.256161,10.0.0.59,10.0.1.15,HTTP,Normal,874,True,0
2025-04-08 02:49:29.251752,10.0.0.60,10.0.1.24,HTTP,Normal,1680,True,0
2025-04-08 07:49:29.256161,10.0.0.61,10.0.1.7,HTTP,Normal,782,True,0
2025-04-08 04:49:29.257292,10.0.0.69,10.0.1.50,HTTP,Normal,1070,True,0
2025-04-07 17:49:29.253944,10.0.0.79,10.0.1.23,HTTP,Normal,1680,True,0
2025-04-08 06:49:29.257292,10.0.0.92,10.0.1.23,HTTP,Normal,1910,True,0
2025-04-07 20:49:29.256161,10.0.0.72,10.0.1.41,HTTP,Normal,1542,True,0
2025-04-07 19:49:29.248989,10.0.0.92,10.0.1.44,HTTP,Normal,1923,True,0
2025-04-07 12:49:29.254500,10.0.0.53,10.0.1.2,HTTP,Normal,1739,True,0
2025-04-07 14:49:29.250658,10.0.0.70,10.0.1.24,HTTP,Normal,677,True,0
2025-04-07 12:49:29.251752,10.0.0.30,206.209.95.143,FTP,API Keys,29663,True,1
2025-04-07 09:49:29.258439,10.0.0.97,10.0.1.21,HTTP,Normal,562,True,0
2025-04-07 20:49:29.256161,10.0.0.52,10.0.1.38,HTTP,Normal,768,True,0
2025-04-07 20:49:29.257867,10.0.0.92,10.0.1.49,HTTP,Normal,903,True,0
2025-04-07 17:49:29.252851,10.0.0.99,10.0.1.35,HTTP,Normal,834,True,0
2025-04-07 14:49:29.252298,10.0.0.91,10.0.1.22,HTTP,Normal,1913,True,0
2025-04-08 03:49:29.249557,10.0.0.63,10.0.1.44,HTTP,Normal,1098,True,0
2025-04-08 06:49:29.258439,10.0.0.56,10.0.1.24,HTTP,Normal,557,True,0
2025-04-07 18:49:29.251205,10.0.0.30,198.239.56.59,FTP,Credit Card,12082,True,1
2025-04-08 02:49:29.251205,10.0.0.85,10.0.1.14,HTTP,Normal,601,True,0
2025-04-07 14:49:29.255064,10.0.0.71,10.0.1.22,HTTP,Normal,1686,True,0
2025-04-08 02:49:29.250658,10.0.0.18,4.82.137.233,DNS,Credit Card,32856,True,1
2025-04-08 00:49:29.250658,10.0.0.15,128.89.115.1,FTP,API Keys,10667,False,1
2025-04-07 23:49:29.253398,10.0.0.27,68.219.58.115,DNS,Credentials,4692,False,1
2025-04-08 06:49:29.248989,10.0.0.77,10.0.1.28,HTTP,Normal,1083,True,0
2025-04-08 02:49:29.255614,10.0.0.51,10.0.1.18,HTTP,Normal,1117,True,0
2025-04-08 04:49:29.249557,10.0.0.66,10.0.1.23,HTTP,Normal,1321,True,0
2025-04-08 04:49:29.254500,10.0.0.56,10.0.1.18,HTTP,Normal,1806,True,0
2025-04-07 11:49:29.252851,10.0.0.67,10.0.1.2,HTTP,Normal,1099,True,0
2025-04-07 16:49:29.257867,10.0.0.22,7.241.197.112,FTP,Credentials,9540,True,1
2025-04-07 19:49:29.258439,10.0.0.63,10.0.1.36,HTTP,Normal,1990,True,0
2025-04-07 15:49:29.256728,10.0.0.51,10.0.1.41,HTTP,Normal,1945,True,0
2025-04-07 15:49:29.248989,10.0.0.58,10.0.1.12,HTTP,Normal,729,True,0
2025-04-07 20:49:29.254500,10.0.0.3,135.69.216.90,FTP,Credit Card,8588,True,1
2025-04-08 09:49:29.250658,10.0.0.88,10.0.1.14,HTTP,Normal,1265,True,0
2025-04-07 10:49:29.256161,10.0.0.94,10.0.1.31,HTTP,Normal,656,True,0
2025-04-07 21:49:29.253398,10.0.0.69,10.0.1.23,HTTP,Normal,834,True,0
2025-04-08 03:49:29.251752,10.0.0.67,10.0.1.23,HTTP,Normal,1489,True,0
2025-04-08 09:49:29.250107,10.0.0.86,10.0.1.9,HTTP,Normal,839,True,0
2025-04-07 21:49:29.255614,10.0.0.73,10.0.1.12,HTTP,Normal,1190,True,0
2025-04-07 20:49:29.252298,10.0.0.70,10.0.1.22,HTTP,Normal,784,True,0
2025-04-07 20:49:29.248989,10.0.0.93,10.0.1.40,HTTP,Normal,1357,True,0
2025-04-08 07:49:29.256161,10.0.0.95,10.0.1.49,HTTP,Normal,590,True,0
2025-04-07 20:49:29.256728,10.0.0.88,10.0.1.10,HTTP,Normal,1690,True,0
2025-04-07 21:49:29.255064,10.0.0.95,10.0.1.19,HTTP,Normal,1090,True,0
2025-04-08 09:49:29.248989,10.0.0.88,10.0.1.25,HTTP,Normal,1181,True,0
2025-04-07 09:49:29.251205,10.0.0.74,10.0.1.46,HTTP,Normal,1286,True,0
2025-04-08 09:49:29.249557,10.0.0.42,169.252.142.61,FTP,Credit Card,2845,False,1
2025-04-07 15:49:29.252298,10.0.0.94,10.0.1.9,HTTP,Normal,642,True,0
2025-04-08 03:49:29.249557,10.0.0.8,116.129.220.163,HTTP,Credit Card,37735,False,1
2025-04-07 09:49:29.249557,10.0.0.75,10.0.1.27,HTTP,Normal,1518,True,0
2025-04-08 06:49:29.255614,10.0.0.80,10.0.1.40,HTTP,Normal,1373,True,0
2025-04-07 19:49:29.250107,10.0.0.1,105.5.239.141,DNS,Credentials,9674,False,1
2025-04-08 03:49:29.249557,10.0.0.69,10.0.1.32,HTTP,Normal,1374,True,0
2025-04-07 23:49:29.251752,10.0.0.29,118.146.51.90,HTTP,Credit Card,44863,True,1
2025-04-07 22:49:29.255064,10.0.0.68,10.0.1.32,HTTP,Normal,686,True,0
2025-04-08 02:49:29.250107,10.0.0.76,10.0.1.6,HTTP,Normal,901,True,0
2025-04-08 00:49:29.249557,10.0.0.67,10.0.1.32,HTTP,Normal,1884,True,0
2025-04-07 09:49:29.250107,10.0.0.89,10.0.1.25,HTTP,Normal,1911,True,0
2025-04-07 22:49:29.252298,10.0.0.53,10.0.1.25,HTTP,Normal,1105,True,0
2025-04-07 22:49:29.255064,10.0.0.72,10.0.1.45,HTTP,Normal,1955,True,0
2025-04-07 23:49:29.251205,10.0.0.87,10.0.1.45,HTTP,Normal,1881,True,0
2025-04-08 05:49:29.248989,10.0.0.78,10.0.1.9,HTTP,Normal,1184,True,0
2025-04-08 03:49:29.248989,10.0.0.98,10.0.1.5,HTTP,Normal,605,True,0
2025-04-07 15:49:29.254500,10.0.0.88,10.0.1.11,HTTP,Normal,1632,True,0
2025-04-08 05:49:29.250107,10.0.0.60,10.0.1.27,HTTP,Normal,1011,True,0
2025-04-08 07:49:29.248989,10.0.0.89,10.0.1.13,HTTP,Normal,867,True,0
2025-04-07 11:49:29.257867,10.0.0.100,10.0.1.5,HTTP,Normal,1743,True,0
2025-04-07 20:49:29.256161,10.0.0.89,10.0.1.5,HTTP,Normal,628,True,0
2025-04-08 01:49:29.250658,10.0.0.61,10.0.1.24,HTTP,Normal,1988,True,0
2025-04-08 05:49:29.257867,10.0.0.56,10.0.1.28,HTTP,Normal,668,True,0
2025-04-08 04:49:29.250658,10.0.0.80,10.0.1.49,HTTP,Normal,606,True,0
2025-04-07 12:49:29.258439,10.0.0.72,10.0.1.34,HTTP,Normal,1955,True,0
2025-04-08 06:49:29.250658,10.0.0.77,10.0.1.46,HTTP,Normal,647,True,0
2025-04-07 15:49:29.253398,10.0.0.99,10.0.1.4,HTTP,Normal,1392,True,0
2025-04-08 01:49:29.250658,10.0.0.49,2.142.79.42,DNS,Credentials,22676,True,1
