timestamp,client_ip,query,response,response_type,ttl,is_spoofed,attack_label
2025-04-08 08:03:29.229070,192.168.1.10,bank.com,10.0.0.15,A,240,True,1
2025-04-08 08:36:29.229070,192.168.1.46,bank.com,192.168.1.100,A,113,True,1
2025-04-08 08:59:29.229070,192.168.1.95,www.test.com,25.43.82.227,A,926,False,0
2025-04-08 08:02:29.229070,192.168.1.78,www.example.org,211.192.140.200,A,346,False,0
2025-04-08 08:47:29.229070,192.168.1.11,login.example.com,192.168.1.100,A,241,True,1
2025-04-08 08:44:29.229070,192.168.1.68,www.test.com,144.211.48.82,A,1967,False,0
2025-04-08 08:13:29.229070,192.168.1.100,www.example.org,196.67.189.213,AAAA,1253,False,0
2025-04-08 08:08:29.229070,192.168.1.96,www.test.com,84.241.69.210,AAAA,2217,False,0
2025-04-08 07:52:29.229070,192.168.1.97,www.test.com,226.28.148.250,AAAA,2028,False,0
2025-04-08 08:00:29.229070,192.168.1.11,login.example.com,192.168.1.100,A,105,True,1
2025-04-08 09:33:29.229070,192.168.1.7,payments.service.com,192.168.1.100,A,159,True,1
2025-04-08 09:31:29.229070,192.168.1.70,www.example.org,235.148.91.38,A,1757,False,0
2025-04-08 08:31:29.229070,192.168.1.45,login.example.com,192.168.1.100,A,160,True,1
2025-04-08 08:33:29.229070,192.168.1.93,www.example.org,253.45.124.172,A,1186,False,0
2025-04-08 08:59:29.229070,192.168.1.65,www.test.com,89.69.242.109,A,2792,False,0
2025-04-08 09:19:29.229070,192.168.1.66,www.test.com,204.10.14.14,A,421,False,0
2025-04-08 08:09:29.229070,192.168.1.33,payments.service.com,192.168.1.100,A,83,True,1
2025-04-08 08:37:29.229070,192.168.1.53,www.example.org,233.85.211.34,AAAA,3009,False,0
2025-04-08 07:57:29.229070,192.168.1.26,payments.service.com,192.168.1.100,A,299,True,1
2025-04-08 09:11:29.229070,192.168.1.58,www.example.org,102.122.81.24,A,3458,False,0
2025-04-08 08:39:29.229070,192.168.1.83,www.test.com,140.197.155.170,A,2427,False,0
2025-04-08 08:38:29.229626,192.168.1.97,www.example.org,154.1.75.13,AAAA,2657,False,0
2025-04-08 09:28:29.229626,192.168.1.44,bank.com,192.168.1.100,A,212,True,1
2025-04-08 08:37:29.229626,192.168.1.28,login.example.com,10.0.0.15,A,254,True,1
2025-04-08 08:15:29.229626,192.168.1.85,www.test.com,187.53.24.45,A,3290,False,0
2025-04-08 09:32:29.229626,192.168.1.60,www.example.org,144.19.64.127,AAAA,3464,False,0
2025-04-08 08:13:29.229626,192.168.1.52,www.example.org,200.243.186.242,AAAA,2105,False,0
2025-04-08 08:27:29.229626,192.168.1.94,www.example.org,139.115.22.112,A,1838,False,0
2025-04-08 07:52:29.229626,192.168.1.86,www.test.com,201.211.74.176,A,1154,False,0
2025-04-08 09:43:29.229626,192.168.1.64,www.test.com,244.175.58.169,AAAA,3209,False,0
2025-04-08 08:04:29.229626,192.168.1.98,www.example.org,172.71.162.105,A,2410,False,0
2025-04-08 07:51:29.229626,192.168.1.94,www.test.com,34.39.86.77,AAAA,1076,False,0
2025-04-08 09:28:29.229626,192.168.1.59,www.example.org,69.36.131.42,AAAA,2421,False,0
2025-04-08 09:06:29.229626,192.168.1.56,www.test.com,98.74.85.61,AAAA,737,False,0
2025-04-08 09:04:29.229626,192.168.1.90,www.test.com,65.136.105.154,A,370,False,0
2025-04-08 09:35:29.229626,192.168.1.51,www.test.com,197.190.51.180,AAAA,3208,False,0
2025-04-08 08:57:29.229626,192.168.1.22,payments.service.com,192.168.1.100,A,145,True,1
2025-04-08 09:05:29.229626,192.168.1.22,bank.com,10.0.0.15,A,226,True,1
2025-04-08 08:13:29.229626,192.168.1.32,login.example.com,192.168.1.100,A,133,True,1
2025-04-08 09:21:29.229626,192.168.1.87,www.example.org,196.160.122.177,AAAA,2884,False,0
2025-04-08 09:05:29.229626,192.168.1.62,www.example.org,58.83.194.34,AAAA,1612,False,0
2025-04-08 09:05:29.229626,192.168.1.42,payments.service.com,10.0.0.15,A,64,True,1
2025-04-08 09:18:29.229626,192.168.1.61,www.test.com,25.143.158.124,A,2175,False,0
2025-04-08 08:46:29.229626,192.168.1.3,payments.service.com,192.168.1.100,A,154,True,1
2025-04-08 08:41:29.229626,192.168.1.55,www.test.com,49.214.17.118,A,320,False,0
2025-04-08 08:51:29.229626,192.168.1.94,www.test.com,140.234.226.215,A,996,False,0
2025-04-08 08:33:29.229626,192.168.1.54,www.test.com,149.115.152.15,A,621,False,0
2025-04-08 08:16:29.229626,192.168.1.95,www.example.org,195.135.107.78,AAAA,2540,False,0
2025-04-08 09:16:29.229626,192.168.1.7,bank.com,10.0.0.15,A,253,True,1
2025-04-08 08:01:29.229626,192.168.1.80,www.example.org,46.170.178.226,AAAA,1904,False,0
2025-04-08 08:46:29.229626,192.168.1.38,login.example.com,10.0.0.15,A,215,True,1
2025-04-08 08:14:29.229626,192.168.1.60,www.test.com,246.187.55.136,AAAA,1351,False,0
2025-04-08 07:58:29.229626,192.168.1.82,www.example.org,5.178.51.223,AAAA,576,False,0
2025-04-08 08:01:29.229626,192.168.1.69,www.test.com,220.7.7.244,AAAA,2936,False,0
2025-04-08 08:09:29.229626,192.168.1.89,www.example.org,2.179.45.209,AAAA,3044,False,0
2025-04-08 08:59:29.229626,192.168.1.67,www.test.com,66.130.228.140,AAAA,1845,False,0
2025-04-08 09:35:29.229626,192.168.1.42,payments.service.com,192.168.1.100,A,71,True,1
2025-04-08 07:59:29.229626,192.168.1.85,www.example.org,206.190.129.198,AAAA,2789,False,0
2025-04-08 08:05:29.229626,192.168.1.58,www.test.com,127.192.237.32,AAAA,1798,False,0
2025-04-08 09:12:29.230183,192.168.1.69,www.test.com,68.139.132.160,AAAA,3329,False,0
2025-04-08 09:45:29.230183,192.168.1.13,login.example.com,192.168.1.100,A,219,True,1
2025-04-08 09:12:29.230183,192.168.1.73,www.test.com,77.42.18.177,AAAA,3496,False,0
2025-04-08 09:06:29.230183,192.168.1.48,payments.service.com,192.168.1.100,A,196,True,1
2025-04-08 09:10:29.230183,192.168.1.66,www.test.com,79.16.18.96,A,1322,False,0
2025-04-08 09:02:29.230183,192.168.1.39,bank.com,10.0.0.15,A,176,True,1
2025-04-08 08:00:29.230183,192.168.1.77,www.example.org,235.214.248.219,A,769,False,0
2025-04-08 09:16:29.230183,192.168.1.85,www.test.com,145.201.219.92,AAAA,2168,False,0
2025-04-08 09:08:29.230183,192.168.1.61,www.test.com,215.45.172.226,AAAA,3482,False,0
2025-04-08 07:54:29.230183,192.168.1.82,www.test.com,204.126.155.237,A,704,False,0
2025-04-08 09:08:29.230183,192.168.1.83,www.example.org,198.180.24.39,AAAA,634,False,0
2025-04-08 09:31:29.230183,192.168.1.50,login.example.com,192.168.1.100,A,229,True,1
2025-04-08 08:22:29.230183,192.168.1.18,login.example.com,192.168.1.100,A,194,True,1
2025-04-08 09:49:29.230183,192.168.1.44,login.example.com,10.0.0.15,A,295,True,1
2025-04-08 09:38:29.230183,192.168.1.28,payments.service.com,10.0.0.15,A,296,True,1
2025-04-08 07:50:29.230183,192.168.1.50,login.example.com,192.168.1.100,A,125,True,1
2025-04-08 09:24:29.230183,192.168.1.76,www.test.com,65.214.77.26,A,2305,False,0
2025-04-08 08:35:29.230183,192.168.1.25,bank.com,10.0.0.15,A,170,True,1
2025-04-08 09:12:29.230183,192.168.1.3,bank.com,10.0.0.15,A,87,True,1
2025-04-08 09:24:29.230183,192.168.1.22,bank.com,192.168.1.100,A,295,True,1
2025-04-08 09:04:29.230183,192.168.1.85,www.example.org,87.58.229.28,AAAA,2767,False,0
2025-04-08 08:12:29.230183,192.168.1.63,www.example.org,233.8.204.92,AAAA,2057,False,0
2025-04-08 08:44:29.230183,192.168.1.68,www.example.org,149.18.217.131,A,782,False,0
2025-04-08 09:15:29.230183,192.168.1.97,www.test.com,75.157.142.54,A,3445,False,0
2025-04-08 09:27:29.230183,192.168.1.65,www.example.org,207.41.144.147,A,2845,False,0
2025-04-08 09:21:29.230183,192.168.1.68,www.test.com,218.81.232.147,AAAA,1298,False,0
2025-04-08 09:39:29.230183,192.168.1.86,www.test.com,36.42.69.186,A,1086,False,0
2025-04-08 09:31:29.230183,192.168.1.85,www.example.org,2.226.4.13,AAAA,3130,False,0
2025-04-08 08:58:29.230183,192.168.1.27,login.example.com,192.168.1.100,A,87,True,1
2025-04-08 08:46:29.230183,192.168.1.53,www.test.com,60.184.157.72,AAAA,3446,False,0
2025-04-08 09:17:29.230183,192.168.1.79,www.example.org,87.81.153.109,A,2495,False,0
2025-04-08 09:31:29.230183,192.168.1.86,www.example.org,140.161.250.42,A,1678,False,0
2025-04-08 09:41:29.230183,192.168.1.89,www.example.org,17.55.58.145,A,320,False,0
2025-04-08 08:45:29.230183,192.168.1.20,bank.com,192.168.1.100,A,267,True,1
2025-04-08 08:20:29.230183,192.168.1.82,www.test.com,96.188.202.193,AAAA,3122,False,0
2025-04-08 09:29:29.230183,192.168.1.71,www.example.org,46.55.220.146,AAAA,2210,False,0
2025-04-08 08:27:29.230183,192.168.1.58,www.test.com,213.151.194.229,AAAA,2165,False,0
2025-04-08 08:02:29.230183,192.168.1.99,www.example.org,136.10.139.21,AAAA,3570,False,0
2025-04-08 09:10:29.230183,192.168.1.28,bank.com,192.168.1.100,A,144,True,1
2025-04-08 09:41:29.230183,192.168.1.15,login.example.com,10.0.0.15,A,148,True,1
2025-04-08 08:49:29.230183,192.168.1.59,www.example.org,31.27.130.239,A,1547,False,0
2025-04-08 07:55:29.230183,192.168.1.77,www.example.org,142.56.1.97,AAAA,1492,False,0
2025-04-08 08:48:29.230183,192.168.1.65,www.test.com,162.112.22.179,A,677,False,0
2025-04-08 08:17:29.230183,192.168.1.65,www.test.com,131.92.14.57,AAAA,2195,False,0
2025-04-08 08:23:29.230183,192.168.1.45,login.example.com,192.168.1.100,A,94,True,1
2025-04-08 08:52:29.230183,192.168.1.97,www.test.com,85.142.188.79,A,679,False,0
2025-04-08 09:24:29.230759,192.168.1.52,www.example.org,7.207.232.103,A,835,False,0
2025-04-08 09:16:29.230759,192.168.1.84,www.test.com,171.252.90.144,A,1600,False,0
2025-04-08 08:58:29.230759,192.168.1.98,www.test.com,3.83.106.73,A,2738,False,0
2025-04-08 08:09:29.230759,192.168.1.31,login.example.com,192.168.1.100,A,287,True,1
2025-04-08 09:15:29.230759,192.168.1.87,www.example.org,189.75.239.128,AAAA,1925,False,0
2025-04-08 07:59:29.230759,192.168.1.62,www.test.com,175.51.9.8,A,1422,False,0
2025-04-08 09:17:29.230759,192.168.1.98,www.test.com,127.186.186.224,AAAA,687,False,0
2025-04-08 09:19:29.230759,192.168.1.62,www.example.org,163.158.15.91,AAAA,2743,False,0
2025-04-08 08:57:29.230759,192.168.1.21,payments.service.com,192.168.1.100,A,126,True,1
2025-04-08 07:52:29.230759,192.168.1.52,www.example.org,79.205.117.201,A,2154,False,0
2025-04-08 08:56:29.230759,192.168.1.78,www.example.org,158.215.130.245,A,2304,False,0
2025-04-08 08:02:29.230759,192.168.1.96,www.test.com,27.209.191.202,AAAA,1286,False,0
2025-04-08 09:34:29.230759,192.168.1.81,www.test.com,64.31.178.152,AAAA,1364,False,0
2025-04-08 09:15:29.230759,192.168.1.76,www.example.org,250.85.93.1,AAAA,620,False,0
2025-04-08 09:39:29.230759,192.168.1.57,www.test.com,246.1.55.92,AAAA,3151,False,0
2025-04-08 09:39:29.230759,192.168.1.71,www.example.org,94.127.179.218,A,2372,False,0
2025-04-08 09:25:29.230759,192.168.1.66,www.test.com,178.206.182.134,A,2820,False,0
2025-04-08 08:27:29.230759,192.168.1.95,www.test.com,182.203.110.214,A,3113,False,0
2025-04-08 08:03:29.230759,192.168.1.59,www.example.org,153.196.222.94,AAAA,2676,False,0
2025-04-08 08:06:29.230759,192.168.1.73,www.example.org,143.163.225.167,AAAA,2987,False,0
2025-04-08 09:13:29.230759,192.168.1.68,www.example.org,224.61.217.133,A,1014,False,0
2025-04-08 09:07:29.230759,192.168.1.96,www.test.com,247.116.49.59,A,1488,False,0
2025-04-08 08:15:29.230759,192.168.1.86,www.example.org,16.82.99.121,AAAA,3276,False,0
2025-04-08 09:35:29.230759,192.168.1.51,www.example.org,91.41.60.70,AAAA,3364,False,0
2025-04-08 08:10:29.230759,192.168.1.28,login.example.com,10.0.0.15,A,74,True,1
2025-04-08 08:16:29.230759,192.168.1.41,bank.com,192.168.1.100,A,135,True,1
2025-04-08 08:37:29.230759,192.168.1.36,bank.com,10.0.0.15,A,81,True,1
2025-04-08 09:26:29.230759,192.168.1.29,bank.com,192.168.1.100,A,160,True,1
2025-04-08 09:19:29.230759,192.168.1.33,payments.service.com,192.168.1.100,A,242,True,1
2025-04-08 09:48:29.230759,192.168.1.94,www.test.com,49.34.96.94,A,2094,False,0
2025-04-08 08:54:29.230759,192.168.1.60,www.example.org,87.224.117.208,AAAA,445,False,0
2025-04-08 07:54:29.230759,192.168.1.13,login.example.com,10.0.0.15,A,74,True,1
2025-04-08 08:00:29.230759,192.168.1.53,www.test.com,63.166.196.122,A,574,False,0
2025-04-08 08:26:29.230759,192.168.1.76,www.test.com,108.58.12.208,A,2642,False,0
2025-04-08 08:10:29.230759,192.168.1.87,www.test.com,77.147.84.236,AAAA,654,False,0
2025-04-08 09:38:29.230759,192.168.1.75,www.test.com,19.212.245.241,AAAA,3556,False,0
2025-04-08 08:08:29.230759,192.168.1.76,www.test.com,42.177.61.217,AAAA,866,False,0
2025-04-08 09:41:29.230759,192.168.1.54,www.example.org,133.113.175.102,A,1717,False,0
2025-04-08 08:19:29.230759,192.168.1.42,payments.service.com,192.168.1.100,A,131,True,1
2025-04-08 08:27:29.230759,192.168.1.19,bank.com,10.0.0.15,A,61,True,1
2025-04-08 09:42:29.230759,192.168.1.74,www.example.org,102.209.51.42,AAAA,2022,False,0
2025-04-08 07:51:29.230759,192.168.1.44,bank.com,192.168.1.100,A,227,True,1
2025-04-08 08:04:29.230759,192.168.1.96,www.example.org,232.176.68.79,A,3033,False,0
2025-04-08 08:37:29.230759,192.168.1.38,bank.com,192.168.1.100,A,114,True,1
2025-04-08 09:32:29.230759,192.168.1.11,login.example.com,10.0.0.15,A,170,True,1
2025-04-08 09:31:29.230759,192.168.1.67,www.test.com,51.232.58.145,AAAA,1182,False,0
2025-04-08 09:08:29.230759,192.168.1.65,www.test.com,176.33.18.104,AAAA,1801,False,0
2025-04-08 09:23:29.230759,192.168.1.20,payments.service.com,10.0.0.15,A,110,True,1
2025-04-08 09:42:29.230759,192.168.1.75,www.test.com,74.166.16.12,AAAA,2240,False,0
2025-04-08 09:19:29.230759,192.168.1.100,www.example.org,128.159.134.147,AAAA,2276,False,0
2025-04-08 09:28:29.230759,192.168.1.21,login.example.com,10.0.0.15,A,62,True,1
2025-04-08 09:49:29.230759,192.168.1.68,www.example.org,96.55.119.218,AAAA,1949,False,0
2025-04-08 08:09:29.230759,192.168.1.52,www.example.org,123.126.158.8,AAAA,1752,False,0
2025-04-08 08:41:29.230759,192.168.1.33,login.example.com,10.0.0.15,A,253,True,1
2025-04-08 08:00:29.230759,192.168.1.34,payments.service.com,10.0.0.15,A,293,True,1
2025-04-08 09:41:29.230759,192.168.1.99,www.example.org,242.102.129.194,AAAA,3557,False,0
2025-04-08 09:00:29.231311,192.168.1.73,www.example.org,37.73.127.107,A,3012,False,0
2025-04-08 09:26:29.231311,192.168.1.57,www.example.org,82.13.195.163,A,2853,False,0
2025-04-08 08:39:29.231311,192.168.1.74,www.example.org,80.206.210.161,A,1506,False,0
2025-04-08 08:08:29.231311,192.168.1.71,www.test.com,54.142.92.2,AAAA,3216,False,0
2025-04-08 08:53:29.231311,192.168.1.74,www.test.com,58.160.121.216,A,1706,False,0
2025-04-08 09:46:29.231311,192.168.1.63,www.test.com,137.184.199.186,AAAA,1456,False,0
2025-04-08 08:56:29.231311,192.168.1.77,www.example.org,202.204.202.45,A,2040,False,0
2025-04-08 09:05:29.231311,192.168.1.86,www.example.org,143.135.1.45,AAAA,2864,False,0
2025-04-08 08:48:29.231311,192.168.1.89,www.test.com,190.144.121.121,AAAA,1251,False,0
2025-04-08 08:06:29.231311,192.168.1.95,www.test.com,143.206.4.86,A,2573,False,0
2025-04-08 08:06:29.231311,192.168.1.95,www.test.com,247.133.60.105,A,578,False,0
2025-04-08 07:52:29.231311,192.168.1.69,www.test.com,87.58.141.188,AAAA,2045,False,0
2025-04-08 07:55:29.231311,192.168.1.12,login.example.com,192.168.1.100,A,198,True,1
2025-04-08 08:53:29.231311,192.168.1.26,login.example.com,10.0.0.15,A,294,True,1
2025-04-08 08:33:29.231311,192.168.1.61,www.example.org,133.216.23.7,AAAA,2444,False,0
2025-04-08 09:14:29.231311,192.168.1.76,www.test.com,124.48.246.147,AAAA,907,False,0
2025-04-08 07:52:29.231311,192.168.1.73,www.test.com,115.205.250.77,A,1438,False,0
2025-04-08 08:56:29.231311,192.168.1.42,login.example.com,192.168.1.100,A,86,True,1
2025-04-08 08:59:29.231311,192.168.1.25,login.example.com,10.0.0.15,A,276,True,1
2025-04-08 08:14:29.231311,192.168.1.91,www.test.com,18.95.23.119,AAAA,750,False,0
2025-04-08 09:21:29.231311,192.168.1.78,www.example.org,166.29.49.138,AAAA,2835,False,0
2025-04-08 08:53:29.231311,192.168.1.56,www.test.com,40.46.157.245,A,3339,False,0
2025-04-08 09:21:29.231311,192.168.1.96,www.test.com,152.138.137.234,A,1599,False,0
2025-04-08 09:18:29.231311,192.168.1.49,bank.com,192.168.1.100,A,195,True,1
2025-04-08 08:10:29.231311,192.168.1.46,bank.com,192.168.1.100,A,74,True,1
2025-04-08 07:58:29.231311,192.168.1.72,www.example.org,214.167.60.252,AAAA,816,False,0
2025-04-08 08:51:29.231311,192.168.1.13,bank.com,10.0.0.15,A,104,True,1
2025-04-08 08:46:29.231311,192.168.1.47,bank.com,192.168.1.100,A,117,True,1
2025-04-08 09:35:29.231311,192.168.1.14,payments.service.com,10.0.0.15,A,123,True,1
2025-04-08 09:15:29.231311,192.168.1.75,www.test.com,246.53.208.143,AAAA,1581,False,0
2025-04-08 08:00:29.231311,192.168.1.83,www.example.org,106.216.45.15,AAAA,2182,False,0
2025-04-08 09:36:29.231311,192.168.1.57,www.test.com,80.227.23.135,AAAA,518,False,0
2025-04-08 08:37:29.231311,192.168.1.77,www.test.com,235.90.22.241,A,3313,False,0
2025-04-08 09:08:29.231311,192.168.1.60,www.example.org,186.208.163.195,A,1883,False,0
2025-04-08 09:03:29.231311,192.168.1.80,www.example.org,5.127.226.253,A,3222,False,0
2025-04-08 08:27:29.231311,192.168.1.63,www.test.com,180.189.216.81,AAAA,3077,False,0
2025-04-08 08:36:29.231311,192.168.1.82,www.example.org,104.41.181.216,AAAA,1027,False,0
2025-04-08 08:55:29.231311,192.168.1.92,www.test.com,39.135.57.242,A,3570,False,0
2025-04-08 09:35:29.231311,192.168.1.16,payments.service.com,10.0.0.15,A,112,True,1
2025-04-08 09:23:29.231311,192.168.1.70,www.test.com,223.58.48.106,A,2153,False,0
2025-04-08 08:35:29.231311,192.168.1.85,www.example.org,135.76.113.46,AAAA,2703,False,0
2025-04-08 09:38:29.231311,192.168.1.67,www.example.org,76.14.252.161,A,2940,False,0
2025-04-08 09:49:29.231311,192.168.1.9,bank.com,10.0.0.15,A,233,True,1
2025-04-08 09:28:29.231311,192.168.1.76,www.example.org,217.231.56.27,A,587,False,0
2025-04-08 08:03:29.231311,192.168.1.6,login.example.com,10.0.0.15,A,119,True,1
2025-04-08 09:49:29.231311,192.168.1.57,www.test.com,180.63.203.17,AAAA,3427,False,0
2025-04-08 09:12:29.231311,192.168.1.15,login.example.com,192.168.1.100,A,238,True,1
2025-04-08 09:00:29.231311,192.168.1.28,payments.service.com,192.168.1.100,A,181,True,1
2025-04-08 09:24:29.231311,192.168.1.1,payments.service.com,192.168.1.100,A,263,True,1
2025-04-08 08:07:29.231311,192.168.1.92,www.test.com,12.79.47.188,A,1578,False,0
2025-04-08 08:41:29.231311,192.168.1.52,www.example.org,78.157.161.58,AAAA,718,False,0
2025-04-08 09:18:29.231311,192.168.1.53,www.example.org,246.43.95.56,AAAA,1178,False,0
2025-04-08 08:16:29.231849,192.168.1.97,www.test.com,115.172.187.170,A,2495,False,0
2025-04-08 09:22:29.231849,192.168.1.58,www.test.com,21.119.52.237,A,1843,False,0
2025-04-08 09:10:29.231849,192.168.1.95,www.test.com,63.33.90.108,A,1341,False,0
2025-04-08 07:56:29.231849,192.168.1.83,www.test.com,139.178.64.217,AAAA,3141,False,0
2025-04-08 08:23:29.231849,192.168.1.94,www.example.org,183.16.147.65,A,453,False,0
2025-04-08 09:31:29.231849,192.168.1.11,bank.com,192.168.1.100,A,68,True,1
2025-04-08 08:18:29.231849,192.168.1.83,www.example.org,148.111.178.238,A,2375,False,0
2025-04-08 08:49:29.231849,192.168.1.7,login.example.com,192.168.1.100,A,108,True,1
2025-04-08 08:47:29.231849,192.168.1.49,bank.com,192.168.1.100,A,271,True,1
2025-04-08 09:37:29.231849,192.168.1.90,www.example.org,81.163.51.117,A,1198,False,0
2025-04-08 08:58:29.231849,192.168.1.71,www.example.org,60.80.54.249,AAAA,1670,False,0
2025-04-08 08:50:29.231849,192.168.1.57,www.example.org,12.226.114.79,A,784,False,0
2025-04-08 08:52:29.231849,192.168.1.66,www.test.com,29.135.111.219,A,2246,False,0
2025-04-08 08:23:29.231849,192.168.1.26,login.example.com,10.0.0.15,A,226,True,1
2025-04-08 08:09:29.231849,192.168.1.57,www.example.org,69.69.139.102,AAAA,1387,False,0
2025-04-08 08:57:29.231849,192.168.1.23,bank.com,192.168.1.100,A,171,True,1
2025-04-08 07:57:29.231849,192.168.1.6,bank.com,10.0.0.15,A,99,True,1
2025-04-08 09:42:29.231849,192.168.1.58,www.example.org,248.186.179.123,A,1520,False,0
2025-04-08 08:10:29.231849,192.168.1.51,www.example.org,155.252.58.84,A,1398,False,0
2025-04-08 07:51:29.231849,192.168.1.1,bank.com,192.168.1.100,A,157,True,1
2025-04-08 08:22:29.231849,192.168.1.30,bank.com,10.0.0.15,A,215,True,1
2025-04-08 08:55:29.231849,192.168.1.86,www.example.org,106.94.252.66,A,2656,False,0
2025-04-08 09:41:29.231849,192.168.1.51,www.example.org,179.158.203.208,A,2054,False,0
2025-04-08 09:24:29.231849,192.168.1.23,payments.service.com,192.168.1.100,A,146,True,1
2025-04-08 07:57:29.231849,192.168.1.58,www.test.com,132.229.96.49,AAAA,2465,False,0
2025-04-08 09:21:29.231849,192.168.1.49,bank.com,10.0.0.15,A,197,True,1
2025-04-08 09:44:29.231849,192.168.1.89,www.example.org,28.238.102.254,A,3028,False,0
2025-04-08 09:11:29.231849,192.168.1.22,login.example.com,10.0.0.15,A,300,True,1
2025-04-08 09:11:29.231849,192.168.1.52,www.example.org,51.78.136.123,A,2237,False,0
2025-04-08 08:20:29.231849,192.168.1.91,www.example.org,199.70.159.204,AAAA,2146,False,0
2025-04-08 08:53:29.231849,192.168.1.77,www.example.org,5.182.2.83,AAAA,1860,False,0
2025-04-08 09:21:29.231849,192.168.1.50,payments.service.com,10.0.0.15,A,135,True,1
2025-04-08 08:01:29.231849,192.168.1.72,www.test.com,1.65.70.2,A,2090,False,0
2025-04-08 09:18:29.231849,192.168.1.74,www.test.com,167.101.234.247,A,2806,False,0
2025-04-08 09:09:29.231849,192.168.1.80,www.example.org,42.186.8.209,AAAA,2756,False,0
2025-04-08 08:17:29.231849,192.168.1.57,www.example.org,161.250.32.109,A,1746,False,0
2025-04-08 07:58:29.231849,192.168.1.52,www.test.com,81.218.70.13,AAAA,2748,False,0
2025-04-08 09:12:29.231849,192.168.1.62,www.test.com,203.15.245.3,A,1558,False,0
2025-04-08 08:02:29.231849,192.168.1.80,www.test.com,94.223.140.5,AAAA,878,False,0
2025-04-08 08:12:29.231849,192.168.1.85,www.example.org,34.69.167.212,A,3406,False,0
2025-04-08 08:29:29.231849,192.168.1.52,www.example.org,129.38.213.250,A,978,False,0
2025-04-08 09:25:29.231849,192.168.1.97,www.example.org,89.37.255.9,AAAA,1147,False,0
2025-04-08 09:16:29.231849,192.168.1.79,www.test.com,55.217.228.142,A,1825,False,0
2025-04-08 07:55:29.231849,192.168.1.54,www.test.com,141.108.17.122,A,541,False,0
2025-04-08 08:57:29.231849,192.168.1.3,payments.service.com,192.168.1.100,A,286,True,1
2025-04-08 08:35:29.231849,192.168.1.59,www.example.org,130.136.40.158,A,395,False,0
2025-04-08 08:57:29.231849,192.168.1.85,www.test.com,223.205.154.225,A,2608,False,0
2025-04-08 09:34:29.231849,192.168.1.1,bank.com,10.0.0.15,A,198,True,1
2025-04-08 07:56:29.231849,192.168.1.70,www.example.org,28.166.60.138,AAAA,3587,False,0
2025-04-08 08:31:29.231849,192.168.1.45,payments.service.com,10.0.0.15,A,256,True,1
2025-04-08 08:33:29.231849,192.168.1.20,login.example.com,192.168.1.100,A,189,True,1
2025-04-08 09:02:29.231849,192.168.1.33,bank.com,192.168.1.100,A,175,True,1
2025-04-08 09:15:29.231849,192.168.1.52,www.test.com,239.98.228.224,A,2674,False,0
2025-04-08 09:10:29.231849,192.168.1.83,www.example.org,165.99.208.249,A,1394,False,0
2025-04-08 08:25:29.231849,192.168.1.64,www.test.com,142.112.165.223,A,2999,False,0
2025-04-08 09:00:29.231849,192.168.1.77,www.example.org,32.22.92.2,AAAA,651,False,0
2025-04-08 09:25:29.231849,192.168.1.76,www.example.org,23.116.138.229,A,1815,False,0
2025-04-08 08:02:29.232393,192.168.1.73,www.test.com,225.69.199.190,AAAA,1280,False,0
2025-04-08 07:52:29.232393,192.168.1.63,www.example.org,134.226.155.141,AAAA,959,False,0
2025-04-08 08:30:29.232393,192.168.1.72,www.test.com,128.200.158.100,AAAA,315,False,0
2025-04-08 09:23:29.232393,192.168.1.15,payments.service.com,10.0.0.15,A,285,True,1
2025-04-08 08:39:29.232393,192.168.1.95,www.example.org,56.66.19.167,A,1750,False,0
2025-04-08 07:58:29.232393,192.168.1.57,www.test.com,138.149.217.115,AAAA,1432,False,0
2025-04-08 08:14:29.232393,192.168.1.20,bank.com,10.0.0.15,A,163,True,1
2025-04-08 08:15:29.232393,192.168.1.80,www.example.org,236.224.112.240,A,686,False,0
2025-04-08 07:52:29.232393,192.168.1.85,www.example.org,114.59.209.11,AAAA,1966,False,0
2025-04-08 09:29:29.232393,192.168.1.75,www.example.org,70.237.159.19,A,337,False,0
2025-04-08 08:51:29.232393,192.168.1.100,www.example.org,92.54.51.51,AAAA,2600,False,0
2025-04-08 09:40:29.232393,192.168.1.89,www.test.com,20.22.82.203,AAAA,312,False,0
2025-04-08 09:48:29.232393,192.168.1.29,login.example.com,10.0.0.15,A,125,True,1
2025-04-08 08:43:29.232393,192.168.1.83,www.test.com,87.49.149.249,AAAA,3539,False,0
2025-04-08 09:02:29.232393,192.168.1.33,login.example.com,192.168.1.100,A,287,True,1
2025-04-08 08:48:29.232393,192.168.1.50,payments.service.com,10.0.0.15,A,258,True,1
2025-04-08 09:18:29.232393,192.168.1.75,www.test.com,244.172.75.36,AAAA,3318,False,0
2025-04-08 08:16:29.232393,192.168.1.50,login.example.com,10.0.0.15,A,267,True,1
2025-04-08 09:17:29.232393,192.168.1.100,www.example.org,35.177.162.94,A,2332,False,0
2025-04-08 09:22:29.232393,192.168.1.52,www.test.com,96.81.203.63,A,2708,False,0
2025-04-08 08:04:29.232393,192.168.1.53,www.test.com,182.161.106.80,A,1696,False,0
2025-04-08 08:51:29.232393,192.168.1.67,www.example.org,23.9.217.21,AAAA,3594,False,0
2025-04-08 08:18:29.232393,192.168.1.88,www.example.org,123.252.107.146,AAAA,645,False,0
